Train set size:  403
Val set size:  58
Train image size:  torch.Size([1, 160, 192, 224])
Val image size:  torch.Size([1, 160, 192, 224])
Training Starts
Iter 349 of 403 loss -0.2469, Img Sim: -0.280395, Reg: 0.033468, Jac: 0.000000, Dice: 0.000000
Iter 349 of 403 loss -0.2656, Img Sim: -0.300909, Reg: 0.035260, Jac: 0.000000, Dice: 0.000000
Iter 350 of 403 loss -0.2379, Img Sim: -0.272555, Reg: 0.034686, Jac: 0.000000, Dice: 0.000000
Iter 350 of 403 loss -0.2580, Img Sim: -0.293942, Reg: 0.035897, Jac: 0.000000, Dice: 0.000000
Iter 351 of 403 loss -0.2330, Img Sim: -0.271011, Reg: 0.038039, Jac: 0.000000, Dice: 0.000000
Iter 351 of 403 loss -0.2787, Img Sim: -0.317429, Reg: 0.038733, Jac: 0.000000, Dice: 0.000000
Iter 352 of 403 loss -0.2361, Img Sim: -0.270638, Reg: 0.034584, Jac: 0.000000, Dice: 0.000000
Iter 352 of 403 loss -0.2553, Img Sim: -0.292883, Reg: 0.037553, Jac: 0.000000, Dice: 0.000000
Iter 353 of 403 loss -0.2484, Img Sim: -0.280736, Reg: 0.032336, Jac: 0.000000, Dice: 0.000000
Iter 353 of 403 loss -0.2542, Img Sim: -0.289127, Reg: 0.034957, Jac: 0.000000, Dice: 0.000000
Iter 354 of 403 loss -0.2479, Img Sim: -0.280877, Reg: 0.032932, Jac: 0.000000, Dice: 0.000000
Iter 354 of 403 loss -0.2627, Img Sim: -0.296942, Reg: 0.034265, Jac: 0.000000, Dice: 0.000000
Iter 355 of 403 loss -0.2451, Img Sim: -0.279490, Reg: 0.034412, Jac: 0.000000, Dice: 0.000000
Iter 355 of 403 loss -0.2556, Img Sim: -0.290473, Reg: 0.034904, Jac: 0.000000, Dice: 0.000000
Iter 356 of 403 loss -0.2529, Img Sim: -0.285024, Reg: 0.032097, Jac: 0.000000, Dice: 0.000000
Iter 356 of 403 loss -0.2571, Img Sim: -0.289287, Reg: 0.032236, Jac: 0.000000, Dice: 0.000000
Iter 357 of 403 loss -0.2454, Img Sim: -0.281032, Reg: 0.035641, Jac: 0.000000, Dice: 0.000000
Iter 357 of 403 loss -0.2698, Img Sim: -0.305521, Reg: 0.035700, Jac: 0.000000, Dice: 0.000000
Iter 358 of 403 loss -0.2379, Img Sim: -0.273207, Reg: 0.035280, Jac: 0.000000, Dice: 0.000000
Iter 358 of 403 loss -0.2541, Img Sim: -0.290413, Reg: 0.036342, Jac: 0.000000, Dice: 0.000000
Iter 359 of 403 loss -0.2371, Img Sim: -0.271949, Reg: 0.034822, Jac: 0.000000, Dice: 0.000000
Iter 359 of 403 loss -0.2594, Img Sim: -0.296572, Reg: 0.037183, Jac: 0.000000, Dice: 0.000000
Iter 360 of 403 loss -0.2382, Img Sim: -0.272001, Reg: 0.033815, Jac: 0.000000, Dice: 0.000000
Iter 360 of 403 loss -0.2585, Img Sim: -0.296712, Reg: 0.038215, Jac: 0.000000, Dice: 0.000000
Iter 361 of 403 loss -0.2394, Img Sim: -0.274612, Reg: 0.035192, Jac: 0.000000, Dice: 0.000000
Iter 361 of 403 loss -0.2502, Img Sim: -0.288488, Reg: 0.038304, Jac: 0.000000, Dice: 0.000000
Iter 362 of 403 loss -0.2365, Img Sim: -0.273931, Reg: 0.037421, Jac: 0.000000, Dice: 0.000000
Iter 362 of 403 loss -0.2660, Img Sim: -0.303343, Reg: 0.037338, Jac: 0.000000, Dice: 0.000000
Iter 363 of 403 loss -0.2595, Img Sim: -0.290079, Reg: 0.030608, Jac: 0.000000, Dice: 0.000000
Iter 363 of 403 loss -0.2478, Img Sim: -0.279062, Reg: 0.031247, Jac: 0.000000, Dice: 0.000000
Iter 364 of 403 loss -0.2483, Img Sim: -0.281634, Reg: 0.033362, Jac: 0.000000, Dice: 0.000000
Iter 364 of 403 loss -0.2692, Img Sim: -0.302830, Reg: 0.033633, Jac: 0.000000, Dice: 0.000000
Iter 365 of 403 loss -0.2477, Img Sim: -0.282450, Reg: 0.034707, Jac: 0.000000, Dice: 0.000000
Iter 365 of 403 loss -0.2660, Img Sim: -0.301273, Reg: 0.035233, Jac: 0.000000, Dice: 0.000000
Iter 366 of 403 loss -0.2432, Img Sim: -0.274844, Reg: 0.031667, Jac: 0.000000, Dice: 0.000000
Iter 366 of 403 loss -0.2429, Img Sim: -0.277382, Reg: 0.034454, Jac: 0.000000, Dice: 0.000000
Iter 367 of 403 loss -0.2435, Img Sim: -0.278310, Reg: 0.034774, Jac: 0.000000, Dice: 0.000000
Iter 367 of 403 loss -0.2601, Img Sim: -0.294882, Reg: 0.034793, Jac: 0.000000, Dice: 0.000000
Iter 368 of 403 loss -0.2464, Img Sim: -0.281534, Reg: 0.035107, Jac: 0.000000, Dice: 0.000000
Iter 368 of 403 loss -0.2673, Img Sim: -0.303049, Reg: 0.035726, Jac: 0.000000, Dice: 0.000000
Iter 369 of 403 loss -0.2424, Img Sim: -0.276719, Reg: 0.034296, Jac: 0.000000, Dice: 0.000000
Iter 369 of 403 loss -0.2557, Img Sim: -0.291406, Reg: 0.035685, Jac: 0.000000, Dice: 0.000000
Iter 370 of 403 loss -0.2439, Img Sim: -0.279849, Reg: 0.035999, Jac: 0.000000, Dice: 0.000000
Iter 370 of 403 loss -0.2688, Img Sim: -0.306355, Reg: 0.037587, Jac: 0.000000, Dice: 0.000000
Iter 371 of 403 loss -0.2470, Img Sim: -0.277954, Reg: 0.030999, Jac: 0.000000, Dice: 0.000000
Iter 371 of 403 loss -0.2463, Img Sim: -0.280190, Reg: 0.033860, Jac: 0.000000, Dice: 0.000000
Iter 372 of 403 loss -0.2433, Img Sim: -0.279152, Reg: 0.035819, Jac: 0.000000, Dice: 0.000000
Iter 372 of 403 loss -0.2678, Img Sim: -0.306547, Reg: 0.038740, Jac: 0.000000, Dice: 0.000000
Iter 373 of 403 loss -0.2415, Img Sim: -0.275233, Reg: 0.033779, Jac: 0.000000, Dice: 0.000000
Iter 373 of 403 loss -0.2452, Img Sim: -0.280896, Reg: 0.035681, Jac: 0.000000, Dice: 0.000000
Iter 374 of 403 loss -0.2522, Img Sim: -0.284159, Reg: 0.031940, Jac: 0.000000, Dice: 0.000000
Iter 374 of 403 loss -0.2579, Img Sim: -0.290532, Reg: 0.032626, Jac: 0.000000, Dice: 0.000000
Iter 375 of 403 loss -0.2503, Img Sim: -0.282499, Reg: 0.032182, Jac: 0.000000, Dice: 0.000000
Iter 375 of 403 loss -0.2561, Img Sim: -0.289269, Reg: 0.033189, Jac: 0.000000, Dice: 0.000000
Iter 376 of 403 loss -0.2536, Img Sim: -0.287882, Reg: 0.034284, Jac: 0.000000, Dice: 0.000000
Iter 376 of 403 loss -0.2724, Img Sim: -0.307422, Reg: 0.034981, Jac: 0.000000, Dice: 0.000000
Iter 377 of 403 loss -0.2496, Img Sim: -0.283562, Reg: 0.033922, Jac: 0.000000, Dice: 0.000000
Iter 377 of 403 loss -0.2675, Img Sim: -0.302268, Reg: 0.034747, Jac: 0.000000, Dice: 0.000000
Iter 378 of 403 loss -0.2489, Img Sim: -0.284436, Reg: 0.035561, Jac: 0.000000, Dice: 0.000000
Iter 378 of 403 loss -0.2783, Img Sim: -0.314180, Reg: 0.035907, Jac: 0.000000, Dice: 0.000000
Iter 379 of 403 loss -0.2460, Img Sim: -0.281355, Reg: 0.035338, Jac: 0.000000, Dice: 0.000000
Iter 379 of 403 loss -0.2675, Img Sim: -0.302069, Reg: 0.034582, Jac: 0.000000, Dice: 0.000000
Iter 380 of 403 loss -0.2561, Img Sim: -0.288667, Reg: 0.032589, Jac: 0.000000, Dice: 0.000000
Iter 380 of 403 loss -0.2579, Img Sim: -0.291469, Reg: 0.033565, Jac: 0.000000, Dice: 0.000000
Iter 381 of 403 loss -0.2529, Img Sim: -0.285327, Reg: 0.032423, Jac: 0.000000, Dice: 0.000000
Iter 381 of 403 loss -0.2640, Img Sim: -0.296014, Reg: 0.031967, Jac: 0.000000, Dice: 0.000000
Iter 382 of 403 loss -0.2491, Img Sim: -0.281441, Reg: 0.032355, Jac: 0.000000, Dice: 0.000000
Iter 382 of 403 loss -0.2621, Img Sim: -0.295063, Reg: 0.032964, Jac: 0.000000, Dice: 0.000000
Iter 383 of 403 loss -0.2371, Img Sim: -0.276024, Reg: 0.038968, Jac: 0.000000, Dice: 0.000000
Iter 383 of 403 loss -0.2743, Img Sim: -0.313364, Reg: 0.039047, Jac: 0.000000, Dice: 0.000000
Iter 384 of 403 loss -0.2441, Img Sim: -0.279012, Reg: 0.034960, Jac: 0.000000, Dice: 0.000000
Iter 384 of 403 loss -0.2623, Img Sim: -0.299040, Reg: 0.036775, Jac: 0.000000, Dice: 0.000000
Iter 385 of 403 loss -0.2522, Img Sim: -0.285470, Reg: 0.033237, Jac: 0.000000, Dice: 0.000000
Iter 385 of 403 loss -0.2611, Img Sim: -0.294620, Reg: 0.033484, Jac: 0.000000, Dice: 0.000000
Iter 386 of 403 loss -0.2440, Img Sim: -0.276451, Reg: 0.032429, Jac: 0.000000, Dice: 0.000000
Iter 386 of 403 loss -0.2507, Img Sim: -0.286846, Reg: 0.036123, Jac: 0.000000, Dice: 0.000000
Iter 387 of 403 loss -0.2433, Img Sim: -0.277841, Reg: 0.034578, Jac: 0.000000, Dice: 0.000000
Iter 387 of 403 loss -0.2553, Img Sim: -0.291126, Reg: 0.035869, Jac: 0.000000, Dice: 0.000000
Iter 388 of 403 loss -0.2536, Img Sim: -0.286344, Reg: 0.032699, Jac: 0.000000, Dice: 0.000000
Iter 388 of 403 loss -0.2606, Img Sim: -0.294228, Reg: 0.033677, Jac: 0.000000, Dice: 0.000000
Iter 389 of 403 loss -0.2526, Img Sim: -0.287012, Reg: 0.034451, Jac: 0.000000, Dice: 0.000000
Iter 389 of 403 loss -0.2588, Img Sim: -0.292880, Reg: 0.034075, Jac: 0.000000, Dice: 0.000000
Iter 390 of 403 loss -0.2567, Img Sim: -0.286559, Reg: 0.029817, Jac: 0.000000, Dice: 0.000000
Iter 390 of 403 loss -0.2672, Img Sim: -0.297679, Reg: 0.030520, Jac: 0.000000, Dice: 0.000000
Iter 391 of 403 loss -0.2470, Img Sim: -0.279490, Reg: 0.032447, Jac: 0.000000, Dice: 0.000000
Iter 391 of 403 loss -0.2652, Img Sim: -0.298963, Reg: 0.033736, Jac: 0.000000, Dice: 0.000000
Iter 392 of 403 loss -0.2492, Img Sim: -0.281153, Reg: 0.032000, Jac: 0.000000, Dice: 0.000000
Iter 392 of 403 loss -0.2611, Img Sim: -0.294172, Reg: 0.033076, Jac: 0.000000, Dice: 0.000000
Iter 393 of 403 loss -0.2466, Img Sim: -0.280058, Reg: 0.033475, Jac: 0.000000, Dice: 0.000000
Iter 393 of 403 loss -0.2596, Img Sim: -0.294513, Reg: 0.034955, Jac: 0.000000, Dice: 0.000000
Iter 394 of 403 loss -0.2418, Img Sim: -0.278132, Reg: 0.036369, Jac: 0.000000, Dice: 0.000000
Iter 394 of 403 loss -0.2686, Img Sim: -0.305237, Reg: 0.036686, Jac: 0.000000, Dice: 0.000000
Iter 395 of 403 loss -0.2427, Img Sim: -0.276384, Reg: 0.033689, Jac: 0.000000, Dice: 0.000000
Iter 395 of 403 loss -0.2645, Img Sim: -0.299781, Reg: 0.035306, Jac: 0.000000, Dice: 0.000000
Iter 396 of 403 loss -0.2396, Img Sim: -0.275175, Reg: 0.035529, Jac: 0.000000, Dice: 0.000000
Iter 396 of 403 loss -0.2631, Img Sim: -0.299060, Reg: 0.035952, Jac: 0.000000, Dice: 0.000000
Iter 397 of 403 loss -0.2420, Img Sim: -0.275239, Reg: 0.033231, Jac: 0.000000, Dice: 0.000000
Iter 397 of 403 loss -0.2367, Img Sim: -0.272217, Reg: 0.035560, Jac: 0.000000, Dice: 0.000000
Iter 398 of 403 loss -0.2543, Img Sim: -0.288997, Reg: 0.034670, Jac: 0.000000, Dice: 0.000000
Iter 398 of 403 loss -0.2714, Img Sim: -0.305767, Reg: 0.034414, Jac: 0.000000, Dice: 0.000000
Iter 399 of 403 loss -0.2451, Img Sim: -0.278884, Reg: 0.033768, Jac: 0.000000, Dice: 0.000000
Iter 399 of 403 loss -0.2607, Img Sim: -0.295685, Reg: 0.035001, Jac: 0.000000, Dice: 0.000000
Iter 400 of 403 loss -0.2430, Img Sim: -0.276294, Reg: 0.033326, Jac: 0.000000, Dice: 0.000000
Iter 400 of 403 loss -0.2515, Img Sim: -0.285657, Reg: 0.034140, Jac: 0.000000, Dice: 0.000000
Iter 401 of 403 loss -0.2399, Img Sim: -0.272796, Reg: 0.032849, Jac: 0.000000, Dice: 0.000000
Iter 401 of 403 loss -0.2540, Img Sim: -0.287411, Reg: 0.033448, Jac: 0.000000, Dice: 0.000000
Iter 402 of 403 loss -0.2500, Img Sim: -0.283222, Reg: 0.033183, Jac: 0.000000, Dice: 0.000000
Iter 402 of 403 loss -0.2690, Img Sim: -0.302709, Reg: 0.033663, Jac: 0.000000, Dice: 0.000000
Iter 403 of 403 loss -0.2467, Img Sim: -0.279942, Reg: 0.033193, Jac: 0.000000, Dice: 0.000000
Iter 403 of 403 loss -0.2504, Img Sim: -0.284653, Reg: 0.034239, Jac: 0.000000, Dice: 0.000000
IXI-MambaFusev6-hybrid-defconv-diff_ncc_1_reg_1_jac_0_dice_0_lr_0.0001/ Epoch 12 loss -0.2526
12 : 0.7467576485071016
12 : 0.758203866879063
12 : 0.7650091598562637
12 : 0.7722200620031074
12 : 0.7748266280616761
12 : 0.7739121951167856
12 : 0.7759407032076311
12 : 0.7734541628745186
12 : 0.7680915650770062
12 : 0.7694797443026364
12 : 0.7679020201054158
12 : 0.768735723153441
12 : 0.7673212576674386
12 : 0.7671216222376023
12 : 0.7676952931347475
12 : 0.7658737324471683
12 : 0.7655407885255953
12 : 0.7648700325157435
12 : 0.7635823596223255
12 : 0.7640881996075142
12 : 0.7649922589331931
12 : 0.7653395153102426
12 : 0.7634201436724063
12 : 0.7631579142857472
12 : 0.7622556569104546
12 : 0.762928652415757
12 : 0.7637995901410457
12 : 0.7645164105771419
12 : 0.7634727375728424
12 : 0.7628004485995054
12 : 0.7634529220173897
12 : 0.7637387952183464
12 : 0.7646069971613589
12 : 0.7652711027045596
12 : 0.7645748321220217
12 : 0.7637139527265813
12 : 0.7638155776263362
12 : 0.7646050882076791
12 : 0.7651531562877236
12 : 0.7652547934146247
12 : 0.7654502624832078
12 : 0.7652009738339552
12 : 0.7658716524879343
12 : 0.7655847707134332
12 : 0.765856416367525
12 : 0.765959095648982
12 : 0.7663387065966238
12 : 0.7666732264998045
12 : 0.7671163302402368
12 : 0.7670384774268723
12 : 0.7673477705464342
12 : 0.767782906533051
12 : 0.7679968204067894
12 : 0.7676162635577531
12 : 0.7667654562365168
12 : 0.766625110854615
12 : 0.7666480577552901
12 : 0.7666882315580743
Training Starts
Iter 1 of 403 loss -0.2296, Img Sim: -0.266259, Reg: 0.036631, Jac: 0.000000, Dice: 0.000000
Iter 1 of 403 loss -0.2456, Img Sim: -0.285610, Reg: 0.039982, Jac: 0.000000, Dice: 0.000000
Iter 2 of 403 loss -0.2465, Img Sim: -0.279568, Reg: 0.033053, Jac: 0.000000, Dice: 0.000000
Iter 2 of 403 loss -0.2510, Img Sim: -0.285957, Reg: 0.034974, Jac: 0.000000, Dice: 0.000000
Iter 3 of 403 loss -0.2464, Img Sim: -0.279967, Reg: 0.033595, Jac: 0.000000, Dice: 0.000000
Iter 3 of 403 loss -0.2624, Img Sim: -0.298212, Reg: 0.035817, Jac: 0.000000, Dice: 0.000000
Iter 4 of 403 loss -0.2525, Img Sim: -0.287501, Reg: 0.035021, Jac: 0.000000, Dice: 0.000000
Iter 4 of 403 loss -0.2627, Img Sim: -0.297294, Reg: 0.034586, Jac: 0.000000, Dice: 0.000000
Iter 5 of 403 loss -0.2553, Img Sim: -0.289216, Reg: 0.033965, Jac: 0.000000, Dice: 0.000000
Iter 5 of 403 loss -0.2721, Img Sim: -0.305564, Reg: 0.033493, Jac: 0.000000, Dice: 0.000000
Iter 6 of 403 loss -0.2356, Img Sim: -0.270162, Reg: 0.034568, Jac: 0.000000, Dice: 0.000000
Iter 6 of 403 loss -0.2546, Img Sim: -0.290178, Reg: 0.035619, Jac: 0.000000, Dice: 0.000000
Iter 7 of 403 loss -0.2482, Img Sim: -0.280662, Reg: 0.032508, Jac: 0.000000, Dice: 0.000000
Iter 7 of 403 loss -0.2640, Img Sim: -0.298866, Reg: 0.034911, Jac: 0.000000, Dice: 0.000000
Iter 8 of 403 loss -0.2470, Img Sim: -0.280160, Reg: 0.033123, Jac: 0.000000, Dice: 0.000000
Iter 8 of 403 loss -0.2577, Img Sim: -0.292001, Reg: 0.034335, Jac: 0.000000, Dice: 0.000000
Iter 9 of 403 loss -0.2459, Img Sim: -0.280422, Reg: 0.034544, Jac: 0.000000, Dice: 0.000000
Iter 9 of 403 loss -0.2553, Img Sim: -0.291130, Reg: 0.035853, Jac: 0.000000, Dice: 0.000000
Iter 10 of 403 loss -0.2486, Img Sim: -0.282944, Reg: 0.034310, Jac: 0.000000, Dice: 0.000000
Iter 10 of 403 loss -0.2658, Img Sim: -0.300044, Reg: 0.034228, Jac: 0.000000, Dice: 0.000000
Iter 11 of 403 loss -0.2462, Img Sim: -0.283661, Reg: 0.037412, Jac: 0.000000, Dice: 0.000000
Iter 11 of 403 loss -0.2879, Img Sim: -0.324998, Reg: 0.037074, Jac: 0.000000, Dice: 0.000000
Iter 12 of 403 loss -0.2467, Img Sim: -0.281406, Reg: 0.034698, Jac: 0.000000, Dice: 0.000000
Iter 12 of 403 loss -0.2771, Img Sim: -0.313356, Reg: 0.036286, Jac: 0.000000, Dice: 0.000000
Iter 13 of 403 loss -0.2459, Img Sim: -0.280416, Reg: 0.034469, Jac: 0.000000, Dice: 0.000000
Iter 13 of 403 loss -0.2491, Img Sim: -0.285003, Reg: 0.035942, Jac: 0.000000, Dice: 0.000000
Iter 14 of 403 loss -0.2581, Img Sim: -0.288882, Reg: 0.030786, Jac: 0.000000, Dice: 0.000000
Iter 14 of 403 loss -0.2508, Img Sim: -0.283108, Reg: 0.032315, Jac: 0.000000, Dice: 0.000000
Iter 15 of 403 loss -0.2531, Img Sim: -0.283999, Reg: 0.030929, Jac: 0.000000, Dice: 0.000000
Iter 15 of 403 loss -0.2538, Img Sim: -0.285558, Reg: 0.031760, Jac: 0.000000, Dice: 0.000000
Iter 16 of 403 loss -0.2432, Img Sim: -0.278469, Reg: 0.035235, Jac: 0.000000, Dice: 0.000000
Iter 16 of 403 loss -0.2623, Img Sim: -0.297913, Reg: 0.035591, Jac: 0.000000, Dice: 0.000000
Iter 17 of 403 loss -0.2504, Img Sim: -0.281874, Reg: 0.031490, Jac: 0.000000, Dice: 0.000000
Iter 17 of 403 loss -0.2494, Img Sim: -0.282368, Reg: 0.033001, Jac: 0.000000, Dice: 0.000000
Iter 18 of 403 loss -0.2536, Img Sim: -0.285580, Reg: 0.031956, Jac: 0.000000, Dice: 0.000000
Iter 18 of 403 loss -0.2539, Img Sim: -0.285795, Reg: 0.031896, Jac: 0.000000, Dice: 0.000000
Iter 19 of 403 loss -0.2612, Img Sim: -0.291026, Reg: 0.029840, Jac: 0.000000, Dice: 0.000000
Iter 19 of 403 loss -0.2485, Img Sim: -0.279256, Reg: 0.030711, Jac: 0.000000, Dice: 0.000000
Iter 20 of 403 loss -0.2454, Img Sim: -0.280234, Reg: 0.034840, Jac: 0.000000, Dice: 0.000000
Iter 20 of 403 loss -0.2611, Img Sim: -0.296519, Reg: 0.035456, Jac: 0.000000, Dice: 0.000000
Iter 21 of 403 loss -0.2456, Img Sim: -0.280720, Reg: 0.035121, Jac: 0.000000, Dice: 0.000000
Iter 21 of 403 loss -0.2583, Img Sim: -0.293884, Reg: 0.035591, Jac: 0.000000, Dice: 0.000000
Iter 22 of 403 loss -0.2448, Img Sim: -0.280573, Reg: 0.035795, Jac: 0.000000, Dice: 0.000000
Iter 22 of 403 loss -0.2692, Img Sim: -0.306856, Reg: 0.037695, Jac: 0.000000, Dice: 0.000000
Iter 23 of 403 loss -0.2426, Img Sim: -0.277250, Reg: 0.034681, Jac: 0.000000, Dice: 0.000000
Iter 23 of 403 loss -0.2601, Img Sim: -0.297523, Reg: 0.037379, Jac: 0.000000, Dice: 0.000000
Iter 24 of 403 loss -0.2458, Img Sim: -0.280093, Reg: 0.034247, Jac: 0.000000, Dice: 0.000000
Iter 24 of 403 loss -0.2527, Img Sim: -0.289270, Reg: 0.036603, Jac: 0.000000, Dice: 0.000000
Iter 25 of 403 loss -0.2426, Img Sim: -0.276241, Reg: 0.033616, Jac: 0.000000, Dice: 0.000000
Iter 25 of 403 loss -0.2641, Img Sim: -0.299740, Reg: 0.035605, Jac: 0.000000, Dice: 0.000000
Iter 26 of 403 loss -0.2416, Img Sim: -0.273606, Reg: 0.032011, Jac: 0.000000, Dice: 0.000000
Iter 26 of 403 loss -0.2483, Img Sim: -0.282993, Reg: 0.034654, Jac: 0.000000, Dice: 0.000000
Iter 27 of 403 loss -0.2465, Img Sim: -0.281786, Reg: 0.035238, Jac: 0.000000, Dice: 0.000000
Iter 27 of 403 loss -0.2681, Img Sim: -0.303166, Reg: 0.035055, Jac: 0.000000, Dice: 0.000000
Iter 28 of 403 loss -0.2540, Img Sim: -0.286242, Reg: 0.032235, Jac: 0.000000, Dice: 0.000000
Iter 28 of 403 loss -0.2661, Img Sim: -0.300781, Reg: 0.034704, Jac: 0.000000, Dice: 0.000000
Iter 29 of 403 loss -0.2480, Img Sim: -0.280362, Reg: 0.032391, Jac: 0.000000, Dice: 0.000000
Iter 29 of 403 loss -0.2458, Img Sim: -0.280087, Reg: 0.034254, Jac: 0.000000, Dice: 0.000000
Iter 30 of 403 loss -0.2351, Img Sim: -0.271588, Reg: 0.036454, Jac: 0.000000, Dice: 0.000000
Iter 30 of 403 loss -0.2491, Img Sim: -0.286683, Reg: 0.037562, Jac: 0.000000, Dice: 0.000000
Iter 31 of 403 loss -0.2530, Img Sim: -0.287816, Reg: 0.034783, Jac: 0.000000, Dice: 0.000000
Iter 31 of 403 loss -0.2591, Img Sim: -0.293619, Reg: 0.034481, Jac: 0.000000, Dice: 0.000000
Iter 32 of 403 loss -0.2382, Img Sim: -0.273017, Reg: 0.034862, Jac: 0.000000, Dice: 0.000000
Iter 32 of 403 loss -0.2674, Img Sim: -0.303733, Reg: 0.036293, Jac: 0.000000, Dice: 0.000000
Iter 33 of 403 loss -0.2532, Img Sim: -0.284880, Reg: 0.031686, Jac: 0.000000, Dice: 0.000000
Iter 33 of 403 loss -0.2581, Img Sim: -0.290937, Reg: 0.032868, Jac: 0.000000, Dice: 0.000000
Iter 34 of 403 loss -0.2483, Img Sim: -0.284816, Reg: 0.036511, Jac: 0.000000, Dice: 0.000000
Iter 34 of 403 loss -0.2800, Img Sim: -0.315581, Reg: 0.035590, Jac: 0.000000, Dice: 0.000000
Iter 35 of 403 loss -0.2489, Img Sim: -0.282159, Reg: 0.033233, Jac: 0.000000, Dice: 0.000000
Iter 35 of 403 loss -0.2526, Img Sim: -0.286987, Reg: 0.034358, Jac: 0.000000, Dice: 0.000000
Iter 36 of 403 loss -0.2404, Img Sim: -0.274242, Reg: 0.033871, Jac: 0.000000, Dice: 0.000000
Iter 36 of 403 loss -0.2714, Img Sim: -0.305541, Reg: 0.034161, Jac: 0.000000, Dice: 0.000000
Iter 37 of 403 loss -0.2574, Img Sim: -0.287564, Reg: 0.030160, Jac: 0.000000, Dice: 0.000000
Iter 37 of 403 loss -0.2672, Img Sim: -0.298348, Reg: 0.031143, Jac: 0.000000, Dice: 0.000000
Iter 38 of 403 loss -0.2521, Img Sim: -0.284469, Reg: 0.032373, Jac: 0.000000, Dice: 0.000000
Iter 38 of 403 loss -0.2625, Img Sim: -0.295633, Reg: 0.033173, Jac: 0.000000, Dice: 0.000000
Iter 39 of 403 loss -0.2376, Img Sim: -0.272329, Reg: 0.034689, Jac: 0.000000, Dice: 0.000000
Iter 39 of 403 loss -0.2684, Img Sim: -0.304595, Reg: 0.036175, Jac: 0.000000, Dice: 0.000000
Iter 40 of 403 loss -0.2382, Img Sim: -0.273352, Reg: 0.035184, Jac: 0.000000, Dice: 0.000000
Iter 40 of 403 loss -0.2548, Img Sim: -0.290968, Reg: 0.036188, Jac: 0.000000, Dice: 0.000000
Iter 41 of 403 loss -0.2472, Img Sim: -0.280778, Reg: 0.033539, Jac: 0.000000, Dice: 0.000000
Iter 41 of 403 loss -0.2555, Img Sim: -0.290462, Reg: 0.034971, Jac: 0.000000, Dice: 0.000000
Iter 42 of 403 loss -0.2459, Img Sim: -0.281049, Reg: 0.035173, Jac: 0.000000, Dice: 0.000000
Iter 42 of 403 loss -0.2670, Img Sim: -0.303864, Reg: 0.036871, Jac: 0.000000, Dice: 0.000000
Iter 43 of 403 loss -0.2519, Img Sim: -0.284905, Reg: 0.033031, Jac: 0.000000, Dice: 0.000000
Iter 43 of 403 loss -0.2600, Img Sim: -0.292691, Reg: 0.032644, Jac: 0.000000, Dice: 0.000000
Iter 44 of 403 loss -0.2406, Img Sim: -0.273755, Reg: 0.033161, Jac: 0.000000, Dice: 0.000000
Iter 44 of 403 loss -0.2517, Img Sim: -0.288221, Reg: 0.036532, Jac: 0.000000, Dice: 0.000000
Iter 45 of 403 loss -0.2500, Img Sim: -0.281537, Reg: 0.031527, Jac: 0.000000, Dice: 0.000000
Iter 45 of 403 loss -0.2449, Img Sim: -0.277686, Reg: 0.032800, Jac: 0.000000, Dice: 0.000000
Iter 46 of 403 loss -0.2445, Img Sim: -0.276978, Reg: 0.032473, Jac: 0.000000, Dice: 0.000000
Iter 46 of 403 loss -0.2606, Img Sim: -0.294658, Reg: 0.034038, Jac: 0.000000, Dice: 0.000000
Iter 47 of 403 loss -0.2465, Img Sim: -0.282579, Reg: 0.036045, Jac: 0.000000, Dice: 0.000000
Iter 47 of 403 loss -0.2586, Img Sim: -0.295622, Reg: 0.037053, Jac: 0.000000, Dice: 0.000000
Iter 48 of 403 loss -0.2388, Img Sim: -0.272492, Reg: 0.033684, Jac: 0.000000, Dice: 0.000000
Iter 48 of 403 loss -0.2586, Img Sim: -0.296132, Reg: 0.037533, Jac: 0.000000, Dice: 0.000000
Iter 49 of 403 loss -0.2493, Img Sim: -0.282569, Reg: 0.033246, Jac: 0.000000, Dice: 0.000000
Iter 49 of 403 loss -0.2554, Img Sim: -0.291451, Reg: 0.036060, Jac: 0.000000, Dice: 0.000000
Iter 50 of 403 loss -0.2386, Img Sim: -0.275210, Reg: 0.036586, Jac: 0.000000, Dice: 0.000000
Iter 50 of 403 loss -0.2800, Img Sim: -0.318240, Reg: 0.038282, Jac: 0.000000, Dice: 0.000000
Iter 51 of 403 loss -0.2473, Img Sim: -0.280867, Reg: 0.033586, Jac: 0.000000, Dice: 0.000000
Iter 51 of 403 loss -0.2671, Img Sim: -0.302130, Reg: 0.035066, Jac: 0.000000, Dice: 0.000000
Iter 52 of 403 loss -0.2405, Img Sim: -0.273402, Reg: 0.032854, Jac: 0.000000, Dice: 0.000000
Iter 52 of 403 loss -0.2546, Img Sim: -0.288370, Reg: 0.033749, Jac: 0.000000, Dice: 0.000000
Iter 53 of 403 loss -0.2561, Img Sim: -0.288824, Reg: 0.032677, Jac: 0.000000, Dice: 0.000000
Iter 53 of 403 loss -0.2615, Img Sim: -0.294665, Reg: 0.033138, Jac: 0.000000, Dice: 0.000000
Iter 54 of 403 loss -0.2478, Img Sim: -0.280133, Reg: 0.032379, Jac: 0.000000, Dice: 0.000000
Iter 54 of 403 loss -0.2486, Img Sim: -0.282991, Reg: 0.034355, Jac: 0.000000, Dice: 0.000000
